body,brand,cit,color,gear,price,usage,year
بدون رنگ,دنا معمولی 1700cc,اصفهان، میر,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
۰,دنا معمولی,اصفهان، پل شیری (صائب),توافقی,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,اصفهان، سه راه سیمین,سفید,دنده‌ای,۹۷٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۵ - ۱۳۹۴
بدون رنگ,دنا معمولی,اصفهان، بزرگمهر,مشکی,دنده‌ای,۱۰۰٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۵ - ۱۳۹۴
۱۴٫۳۰۰٫۰۰۰ تومان,دنا معمولی 1700cc,اصفهان، شهرضا,دنده‌ای,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۸۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
دنده‌ای,دنا معمولی,اصفهان، خانه اصفهان,بدون رنگ,۱۱۲٫۰۰۰٫۰۰۰ تومان,۶۷٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی 1700cc,اصفهان، پل وحید,سفید,دنده‌ای,۱۱۷٫۰۰۰٫۰۰۰ تومان,۶۶٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی 1700cc,اصفهان، خانه اصفهان,مشکی,دنده‌ای,۲۴٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
نقدی,فروشی,اصفهان، خانه اصفهان,سفید,بدون رنگ,دنده‌ای,توافقی,دنا معمولی 1700cc
بدون رنگ,دنا معمولی,اصفهان، زینبیه,سفید,دنده‌ای,۱۱۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی,اصفهان، جلفا,مشکی,دنده‌ای,۱۳۰٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,اصفهان، خمینی شهر,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,اصفهان، پروین,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
,دنا معمولی 1700cc,اصفهان، شهرضا,,,,,۲۰۱۹ - ۱۳۹۸
۱۳۰٫۰۰۰٫۰۰۰ تومان,دنا معمولی,اصفهان، دروازه تهران (میدان جمهوری),تک برگی,۱,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,اصفهان، شاهین شهر,سفید,دنده‌ای,سنسور عقب و جلو ، دی لایت ، آینه تاشو برقی,۱۱۵٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی,اصفهان، حکیم نظامی,خاکستری,دنده‌ای,۱۱۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
توافقی,دنا معمولی 1700cc,اصفهان، بهارستان,دنده‌ای,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,شیراز، بلوار رحمت,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,شیراز، فسا,نقدی,دنده‌ای,توافقی,صندلی برقی ، آینه تاشو برقی ، ترمز دستی برقی,۲۰۱۹ - ۱۳۹۸
توافقی,دنا معمولی 1700cc,اصفهان، بزرگمهر,دنده‌ای,سنسور عقب و جلو ، کولر دوال ، صندلی برقی ، آینه تاشو برقی,۱۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,شیراز، ارم,سفید,دنده‌ای,۱۲۶٫۰۰۰٫۰۰۰ تومان,۴۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی 1700cc,شیراز، ادبیات,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی 1700cc,شیراز، بلوار مدرس,بدون رنگ,۹۹٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۱۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,دنا معمولی 1700cc,شیراز، ادبیات,سفید,دنده‌ای,۱۲۲٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، کروز کنترل ، رادار ، صندلی برقی ، آینه تاشو برقی,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی,شیراز، شهرک گلستان,سفید,دنده‌ای,۱۲۸٫۵۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی 1700cc,شیراز، امیرکبیر,سفید,۰,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی 1700cc,شیراز، بلوار مدرس,تصادفی,۶۰٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۳۲٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی 1700cc,شیراز، دلگشا,مشکی,دنده‌ای,سنسور عقب و جلو ، کروز کنترل ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۱۲۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
۱۱۴٫۰۰۰٫۰۰۰ تومان,دنا معمولی 1700cc,شیراز، کازرون,تک برگی,فرمان برقی ، سنسور عقب و جلو ، کروز کنترل ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی,۱۹٫۵۰۰,,۲۰۱۸ - ۱۳۹۷
یک لکه رنگ,دنا معمولی 1700cc,شیراز، ادبیات,سفید,دنده‌ای,۴۲٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
یک لکه رنگ,دنا معمولی 1700cc,شیراز، باهنر جنوبی,سفید,دنده‌ای,سنسور عقب و جلو ، کروز کنترل ، رادار ، صندلی برقی ، آینه تاشو برقی,۵۷٫۰۰۰,۲۰۱۷ - ۱۳۹۶
دو لکه رنگ,دنا معمولی 1700cc,شیراز، شهرک گلستان,خاکستری,دنده‌ای,۱۰۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,شیراز، مرودشت,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,شیراز، سفیر شمالی,نقدی,دنده‌ای,توافقی,سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، رادار ، صندلی برقی ، آینه تاشو برقی,۲۰۱۵ - ۱۳۹۴
بدون رنگ,دنا معمولی 1700cc,شیراز، سیاحتگر,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,شیراز، امیرکبیر,مشکی,دنده‌ای,۱۰۰٫۰۰۰٫۰۰۰ تومان,۱۰۵٫۰۰۰,۲۰۱۵ - ۱۳۹۴
دنده‌ای,دنا معمولی 1700cc,شیراز، ادبیات,سفید,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,شیراز، فرهنگ شهر,سفید,دنده‌ای,۱٫۲۸۰٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,شیراز، امیرکبیر,نقره‌ای,دنده‌ای,۱۳۱٫۰۰۰٫۰۰۰ تومان,۵۰,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی 1700cc,تبریز,بدون رنگ,۱۱۴٫۰۰۰٫۰۰۰ تومان,۶۸٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی,شیراز، مرودشت,مشکی,دنده‌ای,۱۲۴٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، دی لایت ، صندلی برقی ، آینه تاشو برقی,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی 1700cc,تبریز,نقره‌ای,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تبریز,سفید,دنده‌ای,۱۰۵٫۰۰۰٫۰۰۰ تومان,۱۰۷٫۰۰۰,۲۰۱۵ - ۱۳۹۴
۰,دنا معمولی 1700cc,تبریز,دنده‌ای,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,شیراز، ارتش,خاکستری,دنده‌ای,۱۱۰٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۵ - ۱۳۹۴
بدون رنگ,دنا معمولی 1700cc,تبریز,سفید,دنده‌ای,۵۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تبریز,نقدی,دنده‌ای,توافقی,سنسور عقب و جلو ، کروز کنترل ، رادار ، دی لایت ، آینه تاشو برقی,۲۰۱۸ - ۱۳۹۷
یک لکه رنگ,دنا معمولی 1700cc,تبریز,سفید,دنده‌ای,۱۰۲٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی 1700cc,تبریز,آبی,دنده‌ای,۱۱۵٫۰۰۰٫۰۰۰ تومان,۴۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
دنده‌ای,دنا معمولی 1700cc,تبریز,نقدی,توافقی,۱,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,شیراز، مطهری,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تبریز,سفید,دنده‌ای,آینه تاشو برقی,۱۵,۲۰۱۹ - ۱۳۹۸
نقدی,فروشی,تبریز,سفید,بدون رنگ,دنده‌ای,۱۱۷٫۰۰۰٫۰۰۰ تومان,دنا معمولی 1700cc
بدون رنگ,دنا معمولی 1700cc,تبریز,نقره‌ای,دنده‌ای,۱۲۶٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تبریز,آبی,دنده‌ای,۱۱۴٫۰۰۰٫۰۰۰ تومان,۶۳٫۰۰۰,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,دنا معمولی,تبریز,سفید,دنده‌ای,۱۰۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۶ - ۱۳۹۵
,دنا معمولی 1700cc,تبریز,۸۵٫۰۰۰,,,,۲۰۱۵ - ۱۳۹۴
یک لکه رنگ,دنا معمولی 1700cc,تبریز,سفید,دنده‌ای,۱۱۰٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی 1700cc,تبریز,سفید,دنده‌ای,۱۰۹٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۶ - ۱۳۹۵
دنده‌ای,دنا معمولی,تبریز,سفید,۱۲۸٫۵۰۰٫۰۰۰ تومان,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تبریز,سفید,دنده‌ای,۱۲۶٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
,دنا معمولی 1700cc,تبریز,۳۷,,,,۲۰۱۷ - ۱۳۹۶
دنده‌ای,دنا معمولی 1700cc,تبریز,سفید,۱۰۸٫۰۰۰٫۰۰۰ تومان,۶۵٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تبریز,خاکستری,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
,,,,,,,
,,,,,,,
,,,,,,,
,دنا معمولی,تهران، صادقیه,۰,,,,۲۰۱۹ - ۱۳۹۸
,دنا معمولی 1700cc,تهران، صادقیه,۰,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، منیریه,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، صادقیه,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، مرزداران,سفید,دنده‌ای,۶۰٫۰۰۰٫۰۰۰ تومان,۱,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، شهر قدس,سفید,دنده‌ای,۱۲۰٫۰۰۰٫۰۰۰ تومان,کروز کنترل ، صندلی برقی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
یک لکه رنگ,دنا معمولی 1700cc,تهران، صادقیه,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، سعادت‌آباد,نقدی و قسطی,اتوماتیک,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، ستارخان,سفید,دنده‌ای,۶۰٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، تهرانپارس غربی,نوک‌مدادی,دنده‌ای,۹۳٫۰۰۰٫۰۰۰ تومان,۱۲۱٫۰۰۰,۲۰۱۵ - ۱۳۹۴
دو لکه رنگ,دنا معمولی 1700cc,تهران،  اسکندری,نقدی,دنده‌ای,توافقی,کروز کنترل ، آینه تاشو برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تهران، ستارخان,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، ازگل,خاکستری,دنده‌ای,۱۰۰٫۹۰۰٫۰۰۰ تومان,کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۶ - ۱۳۹۵
دنده‌ای,دنا معمولی 1700cc,تهران، افسریه,بدون رنگ,۱۱۸٫۰۰۰٫۰۰۰ تومان,کروز کنترل,۳۵٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی 1700cc,تهران، سهروردی شمالی,نوک‌مدادی,دنده‌ای,۶۴٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، شهر قدس,مشکی,دنده‌ای,فرمان برقی ، سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۱۱۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
دنده‌ای,دنا معمولی,تهران، صادقیه,نقدی,توافقی,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، صادقیه,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
۸۰٫۰۰۰,دنا معمولی,تهران، مجیدیه,۱۱۰٫۰۰۰٫۰۰۰ تومان,,,,۲۰۱۶ - ۱۳۹۵
۱۱۷٫۰۰۰٫۰۰۰ تومان,دنا معمولی,تهران، طرشت,تک برگی,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، آذری,سفید,دنده‌ای,هستم,۶۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، بوستان ولایت,قهوه‌ای,دنده‌ای,۱۰۹٫۰۰۰٫۰۰۰ تومان,۳۷٫۰۰۰,۲۰۱۶ - ۱۳۹۵
,دنا معمولی,تهران، صادقیه,۱,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، تهرانپارس غربی,سفید,دنده‌ای,۱۲۴٫۵۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، کولر دوال ، رادار ، دی لایت ، صندلی کودک ، صندلی برقی ، آینه تاشو برقی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، طرشت,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,دنا معمولی,تهران، صادقیه,مشکی,دنده‌ای,۱۱۶٫۵۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تهران، جمهوری,سفید,دنده‌ای,۱۲۳٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، آهنگ,سفید,دنده‌ای,۱۲۴٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، رادار ، صندلی برقی ، آینه تاشو برقی,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، پرند,خاکستری,دنده‌ای,۱۰۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۶ - ۱۳۹۵
یک لکه رنگ,دنا معمولی 1700cc,تهران، شهرک ولیعصر,سفید,دنده‌ای,۱۰۹٫۰۰۰٫۰۰۰ تومان,کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی 1700cc,تهران، شهرک کیانشهر,خاکستری,دنده‌ای,۱۱۶٫۰۰۰٫۰۰۰ تومان,۵۲٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تهران، بریانک,سفید,دنده‌ای,۱۲۱٫۵۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، قصر فیروزه ۲,سفید,دنده‌ای,۱۲۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، رادار ، صندلی برقی ، آینه تاشو برقی ، ترمز دستی برقی,۲۰۱۸ - ۱۳۹۷
دو لکه رنگ,دنا معمولی,تهران، اندیشه,سفید,دنده‌ای,۱۱۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تهران، شهر قدس,سفید,دنده‌ای,۱۱۰٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، ترمز دستی برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تهران، چیتگر,سفید,دنده‌ای,۱۲۲٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، صندلی برقی ، آینه تاشو برقی,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، شهرک ویلاشهر,سفید,دنده‌ای,۱۱۰٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، رادار ، صندلی برقی ، آینه تاشو برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تهران، پونک,سفید,دنده‌ای,۱۲۴٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، آهنگ,قهوه‌ای,دنده‌ای,۱۱۳٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، رادار ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی,تهران، توحید,سرمه‌ای,دنده‌ای,۱۱۳٫۰۰۰٫۰۰۰ تومان,۴۷٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی,تهران، وردآورد,خاکستری,دنده‌ای,۱۱۹٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
,دنا معمولی 1700cc,تهران، قصر فیروزه ۲,۰,,,,۲۰۱۹ - ۱۳۹۸
۱۲۳٫۰۰۰٫۰۰۰ تومان,دنا معمولی 1700cc,تهران، ابوذر,تک برگی,۱,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، شهر قدس,سفید,دنده‌ای,۱۱۷٫۸۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۸ - ۱۳۹۷
۰,دنا معمولی,تهران، شهران شمالی,۱۲۳٫۰۰۰٫۰۰۰ تومان,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، کوی هفدهم شهریور,سفید,دنده‌ای,۱۰۵٫۰۰۰٫۰۰۰ تومان,کولر دوال ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی,تهران، خزانه,مشکی,دنده‌ای,۱۰۵٫۰۰۰٫۰۰۰ تومان,۵۸٫۰۰۰,۲۰۱۶ - ۱۳۹۵
دنده‌ای,دنا معمولی,تهران، شهر ری,بدون رنگ,۱۲۵٫۵۰۰٫۰۰۰ تومان,۰,,۲۰۱۹ - ۱۳۹۸
,دنا معمولی 1700cc,تهران، سید خندان,۰,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، ونک,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
۴۸٫۰۰۰,دنا معمولی 1700cc,تهران، نیرو هوایی,۱۱۲٫۰۰۰٫۰۰۰ تومان,,,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تهران، شهر قدس,سفید,دنده‌ای,۱۰۵٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، دی لایت ، صندلی برقی ، آینه تاشو برقی,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی 1700cc,تهران، صادقیه,سفید,دنده‌ای,۱۱۷٫۵۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، صادقیه,سفید,دنده‌ای,۱۱۸٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، تهران‌سر,سفید,دنده‌ای,۱۲۴٫۰۰۰٫۰۰۰ تومان,۷٫۰۰۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، نازی‌آباد,سفید صدفی,دنده‌ای,هستم,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی,تهران، ستارخان,نقدی و قسطی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، پردیس,خاکستری,دنده‌ای,۱۰۷٫۰۰۰٫۰۰۰ تومان,۱۰۴٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی,تهران، ستارخان,سفید,دنده‌ای,۵۷٫۰۰۰٫۰۰۰ تومان,۱,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی 1700cc,تهران، جیحون,تک برگی,۱۲۴٫۰۰۰٫۰۰۰ تومان,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، ونک,سفید,دنده‌ای,۱۰۳٫۰۰۰٫۰۰۰ تومان,۴۲٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی 1700cc,تهران، مجیدیه,سفید,دنده‌ای,۱۲۴٫۵۰۰٫۰۰۰ تومان,۵۰۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، آذربایجان,سفید,دنده‌ای,۱۱۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی,تهران، نارمک,سفید,دنده‌ای,۱۲۳٫۵۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی ، آینه تاشو برقی,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، افسریه,قهوه‌ای,دنده‌ای,۱۰۴٫۰۰۰٫۰۰۰ تومان,۶۴٫۰۰۰,۲۰۱۶ - ۱۳۹۵
,دنا معمولی,تهران، شهر ری,۰,,,,۲۰۱۹ - ۱۳۹۸
